L0_x,L0_y,L1_x,L1_y,L2_x,L2_y,L3_x,L3_y,L4_x,L4_y,L5_x,L5_y,L6_x,L6_y,L7_x,L7_y,L8_x,L8_y,L9_x,L9_y,L10_x,L10_y,L11_x,L11_y,L12_x,L12_y,L13_x,L13_y,L14_x,L14_y,L15_x,L15_y,L16_x,L16_y,L17_x,L17_y,L18_x,L18_y,L19_x,L19_y,L20_x,L20_y,R0_x,R0_y,R1_x,R1_y,R2_x,R2_y,R3_x,R3_y,R4_x,R4_y,R5_x,R5_y,R6_x,R6_y,R7_x,R7_y,R8_x,R8_y,R9_x,R9_y,R10_x,R10_y,R11_x,R11_y,R12_x,R12_y,R13_x,R13_y,R14_x,R14_y,R15_x,R15_y,R16_x,R16_y,R17_x,R17_y,R18_x,R18_y,R19_x,R19_y,R20_x,R20_y,label
0.4409249424934387,0.5629453659057617,0.4796429276466369,0.5199970006942749,0.4969323873519897,0.4621212780475616,0.5004751086235046,0.4083345234394073,0.4762888848781585,0.3879413902759552,0.4651710987091064,0.4176653623580932,0.4781333208084106,0.3718020319938659,0.4855985641479492,0.4051894843578338,0.4770241677761078,0.4325788617134094,0.4434733688831329,0.4143566191196441,0.4528542757034302,0.3602467477321625,0.4637251794338226,0.4033417701721191,0.4542364180088043,0.4325348734855652,0.419131189584732,0.4169421792030334,0.4271727204322815,0.355465292930603,0.4433485567569732,0.3977417349815368,0.4365748763084411,0.4322139322757721,0.3905341625213623,0.4260049164295196,0.4001089632511139,0.3717578649520874,0.4176059663295746,0.3959741592407226,0.4172360301017761,0.425978273153305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
0.4421658813953399,0.5619809031486511,0.4811058342456817,0.5197246670722961,0.4981430470943451,0.4635506868362427,0.5011452436447144,0.4098511934280395,0.4772108197212219,0.3878571689128876,0.4663499295711517,0.4201441407203674,0.478965699672699,0.3733305037021637,0.4861437082290649,0.4047518670558929,0.4775739908218384,0.4323549568653106,0.4447138011455536,0.4163853526115417,0.4539935290813446,0.3604922294616699,0.4646071195602417,0.4021607935428619,0.4553264677524566,0.4322298467159271,0.4204559028148651,0.4183865487575531,0.4282336831092834,0.3556359410285949,0.444178819656372,0.3963528871536255,0.4376965165138244,0.4315101206302643,0.3917731046676636,0.4268769025802612,0.4003336131572723,0.3715761005878448,0.4177486300468445,0.394164502620697,0.417864590883255,0.424369752407074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
0.4425294995307922,0.5625013709068298,0.4810591638088226,0.5204326510429382,0.4982333779335022,0.4638833999633789,0.5015126466751099,0.4101738631725311,0.4770069718360901,0.3889659345149994,0.4662477970123291,0.419939786195755,0.4789876341819763,0.3731028139591217,0.4870953857898712,0.4029375314712524,0.4786790609359741,0.4311225712299347,0.4445130825042724,0.4166655540466308,0.4537418484687805,0.3605200350284576,0.4656546413898468,0.400763988494873,0.4570456147193908,0.4315240979194641,0.4202857911586761,0.4190986454486847,0.4281499981880188,0.3564858436584472,0.444893330335617,0.3959659039974212,0.4385397732257843,0.4312211871147156,0.3917644619941711,0.4279198944568634,0.4013103246688843,0.3729653358459472,0.4187678694725036,0.3946742415428161,0.4184766411781311,0.4247201383113861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
0.4414100050926208,0.5625694394111633,0.4810814559459686,0.5206563472747803,0.4986380338668823,0.4634777903556824,0.5020143389701843,0.4091630280017853,0.4770078659057617,0.3894401490688324,0.4667017161846161,0.4206942319869995,0.4801030457019806,0.374041736125946,0.487116128206253,0.4064506590366363,0.4777851998806,0.4347685873508453,0.4450271129608154,0.4170072078704834,0.4542132019996643,0.3615481257438659,0.465312659740448,0.4028245508670807,0.4561790823936462,0.4329488575458526,0.4207174479961395,0.418906420469284,0.4286497235298157,0.3565769791603088,0.4449256956577301,0.3969205617904663,0.4381687045097351,0.4317790269851684,0.3921849429607391,0.426822155714035,0.4019095301628113,0.3724185824394226,0.4191756248474121,0.3950302600860595,0.4184991419315338,0.4249598383903503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
0.4405529499053955,0.5630841255187988,0.4806132912635803,0.5200839638710022,0.4977505803108215,0.4634468853473663,0.5008545517921448,0.4090651869773865,0.4755982160568237,0.3898341655731201,0.4662190079689026,0.420724481344223,0.4788084626197815,0.3726901710033417,0.4857679605484009,0.4059482216835022,0.4768876135349273,0.4342812299728393,0.4443796575069427,0.4173103868961334,0.4529370069503784,0.3618842363357544,0.463710755109787,0.4040130078792572,0.4547130167484283,0.4335125386714935,0.419900119304657,0.4193480312824249,0.4271430671215057,0.356679767370224,0.4434738159179687,0.3975811600685119,0.4371469020843506,0.4321816861629486,0.3910935819149017,0.4272920787334442,0.4004358649253845,0.372755229473114,0.4183100163936615,0.39643195271492,0.4182695150375366,0.4269503355026245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
0.4402021467685699,0.5625094771385193,0.4789977669715881,0.519662618637085,0.4959120154380798,0.46347177028656,0.4991984367370605,0.4099757373332977,0.4745341539382934,0.3887625932693481,0.464839220046997,0.4207237958908081,0.4775276184082031,0.3733187913894653,0.4854805469512939,0.4057995676994324,0.4769453108310699,0.4336267709732055,0.4429329335689544,0.4174359738826751,0.4519102871417999,0.3616297841072082,0.4632283449172973,0.4042535722255707,0.4540201127529144,0.433493047952652,0.4184972941875458,0.4196180999279022,0.426736831665039,0.357214480638504,0.4428803324699402,0.3986772298812866,0.4358700215816498,0.4328013360500335,0.3896433711051941,0.4279961287975311,0.3996520042419433,0.3737907707691192,0.4172914624214172,0.3975912034511566,0.4167130887508392,0.4277173578739166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
0.4423199594020843,0.561346709728241,0.480651706457138,0.5182259678840637,0.4969785213470459,0.4647029042243957,0.500185489654541,0.4138259589672088,0.4783487021923065,0.3868991732597351,0.4643852412700653,0.4218539893627167,0.4764420688152313,0.3742792308330536,0.4854357540607452,0.4038708806037903,0.4775434732437134,0.4329436421394348,0.4431428015232086,0.41825932264328,0.4520294368267059,0.3606340587139129,0.4644675254821777,0.4012529253959656,0.455709844827652,0.4330918490886688,0.4191299378871918,0.4200432002544403,0.4270779490470886,0.3567214608192444,0.4441966116428375,0.3967095613479614,0.4379055798053741,0.4324972331523895,0.3907630443572998,0.4285581409931183,0.3992877006530761,0.3728104829788208,0.4176090359687805,0.3943987488746643,0.4182194173336029,0.4249166548252105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
0.4402577877044678,0.563391923904419,0.4793698191642761,0.5213190317153931,0.4972328543663025,0.4650456011295318,0.5011835098266602,0.4111503958702087,0.477045327425003,0.3890275657176971,0.4655120372772217,0.4207897186279297,0.478650152683258,0.3745162189006805,0.4864580333232879,0.4059838652610779,0.4775925874710083,0.4339718818664551,0.4438646733760834,0.4175837635993957,0.4532805681228637,0.3622113168239593,0.464915007352829,0.4037156105041504,0.4556647837162018,0.4330012798309326,0.4197432696819305,0.4197396039962768,0.4281024634838104,0.3579763174057007,0.4444000422954559,0.3984652757644653,0.4372238218784332,0.4324444234371185,0.39139324426651,0.427931010723114,0.4020894169807434,0.3738844692707062,0.4190204441547394,0.3968291878700256,0.4174125492572784,0.4263629615306854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
0.4432679414749145,0.5627393126487732,0.4820882678031921,0.5204378366470337,0.4993128478527069,0.4651178121566772,0.5030291676521301,0.4121818244457245,0.4792179465293884,0.3888374269008636,0.4667470455169678,0.4213237762451172,0.4790188670158386,0.3745242059230804,0.4879582226276397,0.402884691953659,0.4802294969558716,0.4307428300380707,0.4453640282154083,0.4178120791912079,0.4550036489963531,0.3619431853294372,0.4667844772338867,0.4023826718330383,0.4573921263217926,0.4327905178070068,0.4211656451225281,0.4195112884044647,0.429697573184967,0.3570955991744995,0.4464681446552276,0.3972761332988739,0.4395628571510315,0.4321074485778808,0.3925123810768127,0.4275499880313873,0.4033354818820953,0.3738110661506653,0.4206721782684326,0.3965709805488586,0.4193997979164123,0.4264825582504272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
0.4426124095916748,0.5612654685974121,0.4823166728019714,0.5188155770301819,0.4997055232524872,0.4621537029743194,0.5035076141357422,0.4077643454074859,0.4787014126777649,0.3866156637668609,0.4675295054912567,0.4193312227725982,0.4806632697582245,0.3720035254955292,0.487785667181015,0.4047267436981201,0.4786696434020996,0.4330455362796783,0.445691704750061,0.4158998727798462,0.455180823802948,0.3599373400211334,0.4656448662281036,0.402277261018753,0.4556696116924286,0.4321819841861725,0.4213637411594391,0.4179889857769012,0.4294269680976867,0.3549099862575531,0.4454365670681,0.3961646556854248,0.4382444620132446,0.4308248162269592,0.3926727771759033,0.4262988269329071,0.4028202295303345,0.372054785490036,0.4201678931713104,0.3954315781593323,0.4191809594631195,0.425289511680603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
0.4410105347633362,0.5603677034378052,0.4805906414985657,0.5180699229240417,0.4983843564987182,0.4612840712070465,0.5022501945495605,0.4058238863945007,0.476409375667572,0.387015700340271,0.4669037759304046,0.4189278483390808,0.4802113473415375,0.3705896735191345,0.4873574674129486,0.4011092483997345,0.4791094660758972,0.4280955791473388,0.4449681341648102,0.4148426353931427,0.4546549618244171,0.3587941825389862,0.4649637639522552,0.3998992443084717,0.4558513462543487,0.4283294677734375,0.4205250740051269,0.4167030453681946,0.4285283088684082,0.3529241383075714,0.4445692002773285,0.3931431770324707,0.4382215738296509,0.4274037480354309,0.3914549946784973,0.4247368574142456,0.4013972282409668,0.3708105981349945,0.4188016057014465,0.3939161002635956,0.4185543358325958,0.4238180220127105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
0.4354529678821563,0.5585536956787109,0.475137859582901,0.5188776254653931,0.4943140745162964,0.4611066579818725,0.4979799687862396,0.4064093232154846,0.4734247326850891,0.3830237984657287,0.4664699733257293,0.4162746071815491,0.4791267514228821,0.3702003955841064,0.4830088019371032,0.398038238286972,0.4761034846305847,0.424385130405426,0.4434502422809601,0.4103422164916992,0.452715128660202,0.3563519120216369,0.4602091312408447,0.3958237171173095,0.4539108276367187,0.4268456399440765,0.4176599085330963,0.4118049442768097,0.4253702163696289,0.3493660092353821,0.4389744400978088,0.3883143365383148,0.43521848320961,0.4248819649219513,0.3882130682468414,0.4202785193920135,0.3946863114833832,0.3684336245059967,0.4115462899208069,0.3883483111858368,0.4150232970714569,0.4173972606658935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
0.433278352022171,0.5610040426254272,0.4736962020397186,0.5226680636405945,0.4944194257259369,0.4644505083560943,0.4978520572185516,0.4073034822940826,0.4722771346569061,0.3826954662799835,0.4667730331420898,0.4172346889972687,0.4789842069149017,0.3704516887664795,0.4834042489528656,0.3932047486305237,0.4782745540142059,0.4180978536605835,0.4424099326133728,0.4109516441822052,0.4513846635818481,0.3557025790214538,0.4594295918941498,0.3925141096115112,0.4544881284236908,0.4246040284633636,0.4159590899944305,0.4129944145679474,0.4223371148109436,0.3502652049064636,0.4361591637134552,0.3863018155097961,0.4339471459388733,0.4232920110225677,0.3859393000602722,0.4228041768074035,0.3926987946033478,0.371843010187149,0.4090982377529144,0.3913120329380035,0.4128170609474182,0.4208341240882873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
0.4435839354991913,0.5612987279891968,0.481749951839447,0.5252513885498047,0.4995670020580292,0.4604226052761078,0.5001949071884155,0.4043762683868408,0.4759553074836731,0.3810349106788635,0.4717320501804352,0.4121962487697601,0.4822836816310882,0.36451455950737,0.4894140064716339,0.3877773582935333,0.4849507510662079,0.4153192639350891,0.446560263633728,0.4078193306922912,0.4539173543453216,0.3481348156929016,0.4646434783935547,0.3862104415893554,0.4593585431575775,0.4211263358592987,0.4191801249980926,0.4128310978412628,0.4247299134731293,0.3490245640277862,0.4398301839828491,0.3870783448219299,0.4363336861133575,0.4240878820419311,0.3884837329387665,0.4256420433521271,0.3934800922870636,0.3704012632369995,0.4110402762889862,0.390716016292572,0.4141425490379333,0.4212864637374878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
